CA,HOBBIES,38,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 15, 'learning_rate': 0.17}"
CA,HOBBIES,112,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 13, 'learning_rate': 0.27}"
CA,HOBBIES,62,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 15, 'learning_rate': 0.28}"
CA,HOBBIES,102,"{'subsample_freq': 2, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 15, 'learning_rate': 0.21000000000000002}"
CA,HOBBIES,77,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 15, 'learning_rate': 0.26}"
CA,HOBBIES,55,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 44, 'max_depth': 17, 'learning_rate': 0.24000000000000002}"
CA,HOBBIES,92,"{'subsample_freq': 4, 'subsample': 0.6, 'num_leaves': 48, 'max_depth': 19, 'learning_rate': 0.26}"
CA,HOBBIES,294,"{'subsample_freq': 5, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 19, 'learning_rate': 0.24000000000000002}"
CA,HOBBIES,97,"{'subsample_freq': 4, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 15, 'learning_rate': 0.26}"
CA,HOBBIES,61,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 44, 'max_depth': 15, 'learning_rate': 0.22}"
CA,HOBBIES,110,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 13, 'learning_rate': 0.18000000000000002}"
CA,HOBBIES,115,"{'subsample_freq': 8, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 19, 'learning_rate': 0.26}"
CA,HOBBIES,74,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 42, 'max_depth': 13, 'learning_rate': 0.22}"
CA,HOBBIES,107,"{'subsample_freq': 2, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 15, 'learning_rate': 0.22}"
CA,HOBBIES,85,"{'subsample_freq': 4, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 19, 'learning_rate': 0.22}"
CA,HOBBIES,125,"{'subsample_freq': 4, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 19, 'learning_rate': 0.21000000000000002}"
CA,HOBBIES,124,"{'subsample_freq': 2, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 15, 'learning_rate': 0.29000000000000004}"
CA,HOBBIES,87,"{'subsample_freq': 4, 'subsample': 0.8499999999999999, 'num_leaves': 42, 'max_depth': 19, 'learning_rate': 0.28}"
CA,HOBBIES,59,"{'subsample_freq': 7, 'subsample': 0.8499999999999999, 'num_leaves': 44, 'max_depth': 17, 'learning_rate': 0.25}"
CA,HOBBIES,104,"{'subsample_freq': 4, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 15, 'learning_rate': 0.28}"
CA,HOBBIES,121,"{'subsample_freq': 6, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 15, 'learning_rate': 0.28}"
CA,HOBBIES,144,"{'subsample_freq': 8, 'subsample': 0.8499999999999999, 'num_leaves': 44, 'max_depth': 15, 'learning_rate': 0.26}"
CA,HOBBIES,109,"{'subsample_freq': 5, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 13, 'learning_rate': 0.2}"
CA,HOBBIES,86,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 11, 'learning_rate': 0.24000000000000002}"
CA,HOBBIES,78,"{'subsample_freq': 1, 'subsample': 0.6, 'num_leaves': 46, 'max_depth': 13, 'learning_rate': 0.23}"
CA,HOBBIES,29,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 15, 'learning_rate': 0.28}"
CA,HOUSEHOLD,4,"{'subsample_freq': 2, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 13, 'learning_rate': 0.29000000000000004}"
CA,HOUSEHOLD,5,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 15, 'learning_rate': 0.16}"
CA,HOUSEHOLD,8,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 17, 'learning_rate': 0.17}"
CA,HOUSEHOLD,7,"{'subsample_freq': 2, 'subsample': 0.6, 'num_leaves': 48, 'max_depth': 19, 'learning_rate': 0.18000000000000002}"
CA,HOUSEHOLD,13,"{'subsample_freq': 4, 'subsample': 0.8499999999999999, 'num_leaves': 40, 'max_depth': 9, 'learning_rate': 0.17}"
CA,HOUSEHOLD,15,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 19, 'learning_rate': 0.23}"
CA,HOUSEHOLD,6,"{'subsample_freq': 6, 'subsample': 0.8499999999999999, 'num_leaves': 42, 'max_depth': 19, 'learning_rate': 0.18000000000000002}"
CA,HOUSEHOLD,16,"{'subsample_freq': 2, 'subsample': 0.8499999999999999, 'num_leaves': 48, 'max_depth': 11, 'learning_rate': 0.11}"
CA,HOUSEHOLD,29,"{'subsample_freq': 3, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 11, 'learning_rate': 0.15000000000000002}"
CA,HOUSEHOLD,36,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 38, 'max_depth': 19, 'learning_rate': 0.12}"
CA,HOUSEHOLD,12,"{'subsample_freq': 1, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 17, 'learning_rate': 0.21000000000000002}"
CA,HOUSEHOLD,10,"{'subsample_freq': 3, 'subsample': 0.6, 'num_leaves': 48, 'max_depth': 19, 'learning_rate': 0.09999999999999999}"
CA,HOUSEHOLD,9,"{'subsample_freq': 2, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 19, 'learning_rate': 0.13}"
CA,HOUSEHOLD,17,"{'subsample_freq': 2, 'subsample': 0.8499999999999999, 'num_leaves': 44, 'max_depth': 19, 'learning_rate': 0.17}"
CA,HOUSEHOLD,18,"{'subsample_freq': 6, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 13, 'learning_rate': 0.2}"
CA,HOUSEHOLD,11,"{'subsample_freq': 2, 'subsample': 0.8499999999999999, 'num_leaves': 46, 'max_depth': 13, 'learning_rate': 0.13}"
